timestamp,open,high,low,close,volume
1778587200,4714.5000,4719.7998,4697.3999,4713.7998,9041
1778590800,4713.6001,4717.1001,4684.5000,4687.0000,13210
1778594400,4686.5000,4703.0000,4676.0000,4680.0000,10866
1778598000,4680.0000,4683.6001,4645.2002,4673.1001,18910
1778601600,4673.5000,4682.3999,4671.2998,4678.1001,4852
1778605200,4678.3999,4689.7998,4678.3999,4685.7002,10977
1778608800,4685.7002,4705.5000,4683.0000,4703.0000,4942
1778612400,4704.1001,4723.2998,4703.6001,4723.2002,4188
1778616000,4722.7998,4726.7002,4719.3999,4722.6001,1764
1778623200,4722.2998,4730.2002,4720.2998,4724.6001,0
1778626800,4724.5000,4731.6001,4723.0000,4724.7002,2894
1778630400,4724.5000,4734.7998,4721.0000,4723.0000,2859
1778634000,4722.6001,4725.1001,4709.2002,4710.8999,4567
1778637600,4710.5000,4715.7002,4696.0000,4700.6001,4072
1778641200,4700.5000,4714.2998,4697.1001,4703.0000,3029
1778644800,4704.5000,4711.3999,4703.3999,4707.8999,1367
1778648400,4707.5000,4715.7002,4701.2998,4711.3999,2464
1778652000,4711.7998,4723.1001,4706.8999,4709.7998,4357
1778655600,4709.7998,4716.6001,4704.7998,4710.3999,4382
1778659200,4710.2998,4712.0000,4701.7998,4707.7002,3497
1778662800,4707.7998,4709.2002,4692.2998,4709.0000,5883
1778666400,4708.3999,4718.2002,4701.0000,4701.6001,3041
1778670000,4701.7998,4713.8999,4698.6001,4705.2002,3113
1778673600,4704.8999,4709.3999,4682.0000,4690.7002,9990
1778677200,4690.6001,4702.0000,4676.0000,4686.2002,11058
1778680800,4686.2002,4698.2998,4679.7998,4686.7998,9935
1778684400,4687.1001,4708.0000,4686.0000,4703.2998,6097
1778688000,4703.0000,4717.8999,4702.7998,4703.5000,8297
1778691600,4703.7002,4709.2002,4692.6001,4693.3999,11680
1778695200,4693.7998,4702.0000,4685.5000,4692.8999,4130
1778698800,4692.6001,4698.6001,4691.2998,4696.1001,2143
1778702400,4696.0000,4701.3999,4693.7002,4697.1001,1059
1778709600,4696.7998,4707.2998,4695.5000,4706.3999,0
1778713200,4706.2002,4709.0000,4699.7002,4703.5000,832
1778716800,4703.1001,4713.7002,4696.2002,4712.0000,2120
1778720400,4712.2002,4714.0000,4690.2002,4695.0000,3819
1778724000,4695.5000,4706.5000,4686.0000,4692.7002,2465
1778727600,4692.7998,4699.3999,4679.2998,4680.7998,2850
1778731200,4680.7998,4719.7002,4673.2002,4709.2002,5598
1778734800,4709.5000,4711.2002,4696.0000,4696.2998,2585
1778738400,4696.2002,4709.2998,4692.7002,4707.2002,3244
1778742000,4706.7002,4725.7998,4697.7002,4700.1001,5792
1778745600,4699.5000,4713.6001,4698.8999,4700.2998,3367
1778749200,4699.7998,4709.2998,4694.6001,4706.1001,2763
1778752800,4706.0000,4711.8999,4698.0000,4704.1001,2516
1778756400,4703.5000,4711.6001,4695.8999,4700.3999,3102
1778760000,4700.2002,4716.8999,4698.3999,4711.7998,7363
1778763600,4712.2002,4715.2002,4671.2998,4685.2002,13305
1778767200,4685.0000,4707.2998,4683.0000,4685.7002,9451
1778770800,4685.6001,4695.7998,4683.0000,4691.8999,4380
1778774400,4692.1001,4693.5000,4676.1001,4684.7998,5124
1778778000,4684.3999,4689.6001,4682.7002,4684.2002,5545
1778781600,4684.5000,4684.5000,4672.5000,4677.2998,3937
1778785200,4677.3999,4677.3999,4658.0000,4659.5000,5696
1778788800,4659.6001,4663.0000,4649.2998,4655.3999,2804
1778796000,4654.5000,4667.0000,4651.0000,4666.7002,0
1778799600,4666.3999,4670.1001,4651.0000,4656.7002,2992
1778803200,4656.3999,4662.7998,4618.2998,4635.1001,8786
1778806800,4635.0000,4636.7002,4611.0000,4617.8999,7338
1778810400,4617.8999,4627.3999,4613.5000,4621.8999,3538
1778814000,4621.6001,4626.5000,4611.2998,4619.7998,3428
1778817600,4619.2998,4625.8999,4608.2002,4610.0000,2800
1778821200,4610.0000,4610.6001,4560.1001,4562.8999,11957
1778824800,4562.3999,4585.3999,4560.5000,4574.5000,8487
1778828400,4573.8999,4593.7998,4569.7998,4575.7002,8163
1778832000,4575.6001,4576.8999,4553.2002,4558.8999,8723
1778835600,4559.0000,4568.2002,4535.3999,4549.7998,9071
1778839200,4549.8999,4577.0000,4548.0000,4570.2002,8044
1778842800,4570.5000,4574.7998,4554.0000,4555.8999,5014
1778846400,4556.0000,4562.7002,4546.2998,4550.2002,8614
1778850000,4550.1001,4561.8999,4513.7998,4537.2998,19094
1778853600,4536.8999,4570.8999,4529.2998,4566.7998,13635
1778857200,4567.2998,4568.0000,4538.0000,4543.7998,7788
1778860800,4543.7998,4552.3999,4533.2002,4548.7002,5679
1778864400,4548.5000,4568.7002,4547.2002,4564.0000,7373
1778868000,4564.2998,4567.2998,4556.5000,4563.3999,2804
1778871600,4563.8999,4564.2002,4548.8999,4549.7998,3691
1778875200,4550.2002,4561.8999,4537.0000,4561.8999,2058
1779055200,4557.3999,4558.6001,4541.3999,4549.7002,2138
1779058800,4550.2002,4551.3999,4535.1001,4540.8999,1911
1779062400,4541.0000,4546.0000,4483.5000,4518.5000,9809
1779066000,4518.1001,4538.6001,4492.1001,4527.8999,8772
1779069600,4527.8999,4545.8999,4524.8999,4536.3999,4376
1779073200,4537.0000,4551.3999,4528.0000,4546.7998,4319
1779076800,4545.2002,4553.7998,4533.3999,4544.2002,5205
1779080400,4544.7998,4556.0000,4533.6001,4534.6001,5303
1779084000,4534.2998,4551.7998,4533.1001,4550.5000,6923
1779087600,4551.0000,4564.0000,4541.6001,4550.0000,5760
1779091200,4550.0000,4560.8999,4546.0000,4553.7998,3990
1779094800,4553.8999,4555.7002,4543.7998,4547.0000,3695
1779098400,4546.3999,4551.3999,4535.6001,4543.3999,3986
